-7,0.927848261245863
-6,0.9118964183392481
-5,0.829669398163235
-4,0.5910211073794601
-3,0.21492709116572317
-2,1.7744542276075545e-3
-1,0.10284768613097425
0,0.21637892841816772
1,0.24434209095002618
2,0.3895396302859101
3,0.6211758605179235
4,0.79158528249195
5,0.9056503082572155
6,0.9458360330852437
7,0.8957753491176108
